9.61663585968017,7.90981985790252,1.00243746834993,1.00243746834994
9.95766354217529,7.93470899643628,1.00226473588049,1.00270803477293
9.95766354217529,7.79054818497484,1.00226473588049,1.00244691379633
11.1349677412987,7.90796039718809,1.00188716697842,1.00282795550958
40.7331772268772,12.9004963080165,1.00269025434833,1.00214350105657
41.7652602087975,24.7570617113218,1.00270933266804,1.00314493299019
41.7652602087975,17.0395027120171,1.00270933266804,1.00257664067607
43.6176744519234,28.447024027997,1.00285971366316,1.00266257838208
43.6176744519234,21.2283320949498,1.00285971366316,1.00149282648974
44.1667442468643,18.8120885053065,1.0030574459821,1.00153713708796
44.1667442468643,19.864873729982,1.0030574459821,1.00151831713292
44.4735075136185,20.6188607255275,1.00340769503783,1.00150262057243
44.9929996288299,20.2533650094091,1.00353004176877,1.00284504384144
46.0809468384743,21.6976593527452,1.00407297293735,1.00253991029281
45.6849850450516,18.1559098974699,1.00397177793318,1.00266978876221
46.1219891569137,18.9215698129017,1.0039115517702,1.0019877315355
46.1219891569137,18.0347712418802,1.0039115517702,1.00131567144092
46.1219891569137,16.9293861239292,1.0039115517702,1.00149217609394
46.1219891569137,19.5909895345245,1.0039115517702,1.00119720533617
46.1822471284866,19.0486309408073,1.00441294827689,1.00132097596955
46.2500558113174,18.7429602544513,1.00428310335508,1.00169935838571
46.2500558113174,16.8414121107803,1.00428310335508,1.00218556243254
46.2500558113174,19.1742710511457,1.00428310335508,1.00135980197276
46.5014325351823,21.602278548786,1.0044562571709,1.00137263153828
46.5014325351823,17.4324260183528,1.0044562571709,1.00202317549962
46.5014325351823,17.4170981278576,1.0044562571709,1.00233156463681
